선정 여부,주차,신청 번호,신청 일자,시작 일자,브랜드,,타이틀,프로모션 내용,URL,이미지,비고,팀명
,10,588798,2026-03-08 15:00:00,2026-03-08 15:00:00,musinsawoman,컨템 봄신상  인플루언서 PICK,컨템 봄신상  인플루언서 PICK,최대 00% + 쿠폰,https://www.musinsa.com/content/1476031173002523963,https://image.msscdn.net/cms/v2/content/cms_64aeb8e3-8f56-4.jpg,,여성패션
광고진행,10,589312,2026-03-08 15:00:00,2026-03-08 15:00:00,musinsawoman,3월 우먼즈 패션위크,3월 우먼즈 패션위크,최대 55%할인 + 30%쿠폰,https://www.musinsa.com/content/1476041290709807983,https://image.msscdn.net/cms/v2/content/cms_e5b4403e-fff6-4.jpg,,여성패션
광고진행,11,588870,2026-03-09 1:00:00,2026-03-09 1:00:00,oddtype,[오드타입] 락시 젤리 틴트 무신사 에디션 론칭,오드타입 신상 락시 젤리 틴트 5종 론칭,오드타입 최대 60% + 신상틴트 구매시 립라이너 선착순 증정,https://www.musinsa.com/content/1478295217708366489,https://image.msscdn.net/cms/v2/content/file_1772771356507_49522000_ykfwtk.jpg,무신사 에디션,뷰티PB사업
,11,575663,2026-03-09 2:00:00,2026-03-09 2:00:00,oddtype,오드타입 락시 젤리 틴트 5SKU 단독 선 론칭,오드타입 NEW 락시 젤리 틴트 단독 선 론칭,오드타입 NEW 락시 젤리 틴트 단독 선 론칭,https://www.musinsa.com/content/1468498046869410462,,,뷰티2
,11,577084,2026-03-09 2:00:00,2026-03-09 2:00:00,signiq,시그닉 뷰티스페이스1 팝업 (with 유투버 잉화 ),시그닉 뷰티스페이스1 팝업 (with 유투버 잉화 ),시그닉 뷰티스페이스1 팝업 (with 유투버 잉화 ),https://www.musinsa.com/content/1467700608445290651,https://image.msscdn.net/cms/v2/content/file_1769997559794_78315000_zhr7vq.jpg,현재 테마가 정확하게 정해지지 않아 추후 타이틀 수정 하도록 하겠습니다.,뷰티1
,11,577441,2026-03-09 2:00:00,2026-03-09 2:00:00,vitalbeautie,에이핏과 함께하는 바이탈뷰티 위크,에이핏과 함께하는 바이탈뷰티 위크,마켓가 최대 34% 할인 + 본품 용량 증정 ,https://www.musinsa.com/content/1468118989590465662,https://image.msscdn.net/cms/v2/content/file_1772668907620_990266600_9t6epm.jpg,"""에이핏과 함께하는 바이탈뷰티위크 - 초상권/성명권 사용 가능
3/9(월) 18시 30분 ~ 3/15(일)  (바이탈뷰티 위크)
인플루언서 에이핏(황라히) 연계 마켓 진행
ㄴ에이핏 유튜브 채널  : https://www.youtube.com/@afit_
ㄴ에이핏 인스타 채널 : https://www.instagram.com/hwanglahee/
ㄴ카플친 : http://pf.kakao.com/_jxgAEn
메타그린 메인 (부스터샷 + 슬림업AD + 젤리 포함) / 슬림업 AD 집중
에이핏 유튜브, 인스타 업로드 후 무신사 랜딩 ",뷰티1
광고진행,11,577476,2026-03-09 2:00:00,2026-03-09 2:00:00,laneige,라네즈 X 보스 한정판 콜라보,라네즈 X 보스 한정판 콜라보,라네즈 X 보스 한정판 콜라보 최대 25% 할인 ,https://www.musinsa.com/content/1468117930620978636,https://image.msscdn.net/cms/v2/content/file_1772699447691_103928599_ftl2s8.jpg,"*라네즈 X 보스 헤드셋 콜라보
3월 신제품 - 주스팝박스 립틴트
 : 상품 : 라네즈에서 첫 발매하게 된 립 틴트 / 뮤직 컨셉 
주스팝틴트 콜라보
 : 소비자가 : 372,000원 / 할인가 : 279,000원(25%할인)
     ㄴ 보스 헤드셋 구매 할인가보다 경쟁력 있는 가격
 : 구성품 : 보스 헤드셋 + 주스팝틴트 1개 + 주스팝틴트 콜라보 파우치
 : 할인율 : 프론트 할인율(25%) 이외 쿠폰 할인 불가
 : 라네즈 X 보스 헤드셋 콜라보",뷰티1
광고진행,11,577500,2026-03-09 2:00:00,2026-03-09 2:00:00,otz,오찌 X 유희 무신사 에디션,오찌 X 유희,오찌 X 유희 무신사 에디션,https://www.musinsa.com/content/1478205946656275084,https://image.msscdn.net/cms/v2/content/file_1772770505371_29880200_7jpe1z.jpg,"오찌(풋웨어세일즈) X 유희(여성패션) 콜라보레이션 상품 무신사 에디션 발매건입니다. (에디션 신청 시 복수브랜드 지정하면 제출이 되지 않아 오찌만 기입했습니다.)
이미지 에셋은 2/19~2/23 전달 예정입니다. ",무신사풋웨어
,11,577604,2026-03-09 2:00:00,2026-03-09 2:00:00,thetoollab,더툴랩 × 채아쌤 청담샵 메이크업 아티스트 PICK 브러쉬 최대 혜택,더툴랩 × 채아쌤 청담샵 메이크업 아티스트 PICK 브러쉬 최대 혜택,더툴랩 × 채아쌤 청담샵 메이크업 아티스트 PICK 브러쉬 최대 혜택,https://www.musinsa.com/content/1469202468214545310,https://image.msscdn.net/cms/v2/content/cms_9113ee7c-20bd-4.jpg,"1) 오직 무신사 뷰티 코드 신규 생성 (베이스/커버/아이/쉐딩/브로우 브러쉬 큐레이션)
2) 단독 증정
- 채아쌤 오무뷰 구성 제품 구매 시 투명 브러쉬 케이스 1:1 증정
- 3만원 이상 툴 클렌징 솝 미니 + 브러쉬 클렌징 티슈 1매 증정
- 5만원 이상 툴 클렌징 솝 미니 + 브러쉬 클렌징 티슈 1매 + 파운데이션 브러쉬 클렌져 50ml 증정",뷰티2
,11,577629,2026-03-09 2:00:00,2026-03-09 2:00:00,tirtir,티르티르 워터리즘 미니 틴트 2종 단독 선 론칭 (31호 코랄린지 + 32호 로젤리아),티르티르 워터리즘 미니 틴트 2종 단독 선 론칭 (31호 코랄린지 + 32호 로젤리아),(무신사 ONLY) 워터리즘 미니 틴트 2종 단독 선 론칭 (31호 코랄린지 + 32호 로젤리아),https://www.musinsa.com/content/1469203993957226993,https://image.msscdn.net/cms/v2/content/file_1772586645819_114588300_419syx.jpg,"- 미니 틴트 구매 시, 미니 섀도우 증정 (1:1) (선착순 1천개)
- [1+1] 미니 틴트 구매 시, 하트 손거울 증정 (선착순 1천개)
- 3만원이상 구매고객 대상 : 티르티르 쇼퍼백 증정 (선착순 500명 증정/주문번호당 1개 증정)
- 색조 베스트 특가 외 전 품목 UP TO 50% + 상품별/금액별 GWP",뷰티2
광고진행,11,577913,2026-03-09 2:00:00,2026-03-09 2:00:00,prospecs,PRO-SPECS X  SWNA SEAM 신상발매,PRO-SPECS X  SWNA SEAM 신상발매,PRO-SPECS X  SWNA SEAM 신상발매,https://www.musinsa.com/content/,,화제성,무신사풋웨어
광고진행,11,577995,2026-03-09 2:00:00,2026-03-09 2:00:00,drmartens,"닥터마틴 Mary Jane WDS, 1461 WDS 한정 발매","메리제인 WDS, 1461 WDS 한정 발매","메리제인 WDS, 1461 WDS 한정 발매",https://www.musinsa.com/brand/brooksrunning?gf=A,,"구글 드라이브 URL , 상품 UID TBD",무신사풋웨어
광고진행,11,578005,2026-03-09 2:00:00,2026-03-09 2:00:00,puma,스피드캣 발렛 비너스 단독발매,스피드캣 발렛 비너스 단독 발매,스피드캣 발렛 비너스 단독 발매,https://www.musinsa.com/brand/brooksrunning?gf=A,,랜딩 URL & 구글 드라이브 URL 추후 업데이트 예정,무신사풋웨어
,11,578023,2026-03-09 2:00:00,2026-03-09 2:00:00,musinsawoman,03.16 우먼 브랜드 위크,3/9 3월 우먼즈 위크 ,인플루언서 PICK / 최대 할인 + 최대 쿠폰,https://drive.google.com/drive/folders/1SH2bPX_QEdp2By8bhpJYrgFOJo2TJW9J,,,여성패션
,11,580233,2026-03-09 2:00:00,2026-03-09 2:00:00,liber,리베르 신규 향수 2종 단독 선론칭,리베르 신규 향수 2종 단독 선론칭,리베르 신규 향수 2종 단독 선론칭,https://www.musinsa.com/content/1478561829187686914,https://image.msscdn.net/cms/v2/content/file_1772758523381_13752700_ckodu6.jpg,랜딩 url 추후 업데이트,뷰티2
,11,580243,2026-03-09 2:00:00,2026-03-09 2:00:00,dewytree,듀이트리 아쿠아 콜라겐 펩타이드 토너 단독 선론칭,듀이트리 아쿠아 콜라겐 펩타이드 토너 단독 선론칭,듀이트리 아쿠아 콜라겐 펩타이드 토너 단독 선론칭,https://www.musinsa.com/content/1478562781621852981,https://image.msscdn.net/cms/v2/content/file_1772780195317_28856600_5rgp50.jpg,"랜딩 url 추후 업데이트
상품 uid 추후 업데이트",뷰티2
광고진행,11,584463,2026-03-09 2:00:00,2026-03-09 2:00:00,brandmarketing,2월 월간랭킹 ,랭킹 리포트로 보는 2월 트렌드,2월 무신사 월간 랭킹 ,https://www.musinsa.com/content/1475308454348403320,https://image.msscdn.net/cms/v2/content/file_1772701866271_95504199_vy1mkg.jpg,"[앱푸시 문구]
랭킹 리포트로 보는 2월 트렌드

패션/슈즈/뷰티 카테고리 별
가장 사랑받은 브랜드 TOP 10 확인하기",브랜드마케팅2
광고진행,11,586723,2026-03-09 2:00:00,2026-03-09 2:00:00,beautycategorymkt,2603 무신사 뷰티 페스타,무신사 뷰티 페스타,최대 80% 할인 + 1만 2천원 쿠폰 + 7% 장바구니 중복 할인,https://www.musinsa.com/campaign/2026beautyfesta1,https://image.msscdn.net/campaign_service/images/cpcms/2026/7e3a0ef85ed34b068d92af9b1ea9bf3a.jpg,"최대 80% 할인 + 1만 2천원 쿠폰 + 7% 장바구니 중복 할인
최대 80% 쿠폰 랜덤뽑기
3,500원 부터 시작하는 한정 수량 특가
뷰티 첫 구매 50% 쿠폰과 100원딜",패션 & 뷰티카테고리마케팅
광고진행,11,587416,2026-03-09 2:00:00,2026-03-09 2:00:00,illigo,일리고 X 김고은,일리고 X 김고은,최대 25%할인 + 10% 쿠폰,https://www.musinsa.com/content/1478940408845114822,https://image.msscdn.net/cms/v2/content/file_1772761706159_14860300_nxexnl.jpg,,여성패션
광고진행,11,574584,2026-03-09 10:00:00,2026-03-09 10:00:00,hooves,후브스 x 패션플래닛 콜라보 발매,후브스 x 패션플래닛 콜라보 에디션 발매,후브스x패션플래닛 콜라보 에디션 발매,https://admin.one.musinsa.com/marketing-slot/inventory-application-management/application/create,,"서브타이틀, 랜딩유알엘, 상품유아이디 수정 예정",무신사남성패션
광고진행,11,576945,2026-03-10 2:00:00,2026-03-10 2:00:00,haveawhale,해브어웨일 X 시호시호 무신사 에디션,해브어웨일 × 시호시호 무신사 에디션,"해브어웨일 × 시호시호 무신사 에디션 발매, 이 외 신상 & 기존 베스트 아이템 단독특가",https://www.musinsa.com/content/1468854986246687045,,,무신사잡화
광고진행,11,576862,2026-03-11 2:00:00,2026-03-11 2:00:00,newbalance,뉴발란스 핑크 브리즈 무신사 에디션,뉴발란스 브리즈 피오니,뉴발란스 브리즈 피오니,https://www.musinsa.com/content/1475736261171951134,https://image.msscdn.net/cms/v2/content/file_1772160217566_11228000_8zqqrt.jpg,,무신사풋웨어
광고진행,11,589700,2026-03-11 2:00:00,2026-03-11 2:00:00,uniformbridge,유니폼브릿지 X 환승연애 '정원규 콜라보 발매,유니폼브릿지 X 환승연애 정원규 콜라보 발매,유니폼브릿지 X 환승연애 정원규 콜라보 발매,,,,무신사남성패션
광고진행,11,577221,2026-03-12 2:00:00,2026-03-12 2:00:00,ugg,어그 26SS 골든글로우 토글 컬렉션 발매,어그 골든글로우 토글 컬렉션,프로모션 미진행,https://www.musinsa.com/brand/ugg?gf=A,,랜딩링크와 uid 추후 업데이트 예정 (현재 기재한 링크와 uid는 임시),무신사풋웨어
,11,578012,2026-03-12 2:00:00,2026-03-12 2:00:00,puma,스피드캣 OG 단독발매,스피드캣 OG 단독발매,스피드캣 OG 단독발매,https://www.musinsa.com/brand/brooksrunning?gf=A,,랜딩 URL & 상품 UID TBD,무신사풋웨어
,11,577806,2026-03-13 1:00:00,2026-03-13 1:00:00,wkndrs,위캔더스 X 챔피온 한정 발매,위캔더스×챔피온 한정 발매,"프로모션 내용 : 최대 10% 할인 + 최대 10% 쿠폰 (CRM)온라인 : 20만 원 이상 구매 시 선착 순  5명 CHAMPION STRIPED LS T-SHIRT(컬러 랜덤) 증정, 오프라인 (협의 중) : 10만 원 이상 구매 시 키링 챔피온 키링 증정홍대/대구/성수(대림창고)/용산 각 10개씩오프라인 하이라이팅 ZONE 비딩 (예정)",https://www.musinsa.com/content/1469193744219103060,https://image.msscdn.net/cms/v2/content/cms_616fb5bb-af9d-4.jpg,,무신사유니섹스패션
광고진행,11,588763,2026-03-13 2:00:00,2026-03-13 2:00:00,acmedelavie,아크메드라비 x 라인프렌즈 한정 발매,아크메드라비 with 라인프렌즈 발매,아크메드라비 x 라인프렌즈 콜라보 한정 발매,https://www.musinsa.com/content/1480754922150189350,https://image.msscdn.net/cms/v2/content/file_1773110842140_967982900_yresys.jpg,,무신사유니섹스패션
광고진행,11,589151,2026-03-13 2:00:00,2026-03-13 2:00:00,keen,킨 X 스노우피크 컬레버레이션,킨 X 스노우피크 신상품 발매,킨 X 스노우피크 컬래버레이션 신상품 발매,https://www.musinsa.com/content/1479383104512532228,https://image.msscdn.net/cms/v2/content/file_1772783208134_400067900_g8ej38.jpg,스페셜 URL 생성시 URL 변경 요청,무신사풋웨어
광고진행,11,589263,2026-03-13 2:00:00,2026-03-13 2:00:00,032c,032c x Blackhaine,Workshop 첫 번째 캡슐 컬렉션\n032c X BLACKHAINE,없음,https://www.musinsa.com/content/1481101590269555060,https://image.msscdn.net/cms/v2/content/file_1773192959602_475597000_h0dcze.jpg,콘텐츠 URL로 변경 예정,무신사글로벌패션
,11,589951,2026-03-13 2:00:00,2026-03-13 2:00:00,spao,스파오 | 한교동 발매,스파오 | 한교동 발매,스파오 | 한교동 발매,https://www.musinsa.com/content/1478941288939814686,https://image.msscdn.net/cms/v2/content/cms_2d6d7d90-0f64-4.jpg,협업 X 표기 불가,KAM
광고진행,11,575076,2026-03-13 3:00:00,2026-03-13 3:00:00,1993studio,1993스튜디오 X LG트윈스,LG 트윈스 콜라보 발매,LG 트윈스 콜라보 발매,https://www.musinsa.com/brand/1993studio/products?gf=A,,상품번호 및 랜딩 링크 변경 예정,무신사유니섹스패션
광고진행,11,589556,2026-03-15 11:00:00,2026-03-15 11:00:00,musinsawoman,여성 데일리 스웻 뉴 시즌 스타일,여성 데일리 스웻 뉴 시즌 스타일,"여성 맨투맨, 후드, 후드집업, 스웻팬츠 모음전 / 최대 30% 쿠폰 진행",https://www.musinsa.com/content/1478653200833345478,https://image.msscdn.net/cms/v2/content/cms_cce24476-fa13-4.jpg,"일리고, 팬시클럽, 리, 지프, 잇자바이브 등",여성패션
,11,589623,2026-03-15 12:00:00,2026-03-15 12:00:00,illigo,일리고 X 김고은,일리고 X 김고은,최대 25%할인 + 10% 쿠폰,https://www.musinsa.com/content/1478940408845114822,https://image.msscdn.net/cms/v2/content/file_1772761706159_14860300_nxexnl.jpg,,여성패션
광고진행,12,593328,2026-03-16 0:00:00,2026-03-16 0:00:00,lego,W12 레고 비히클 캠페인 (특별기획전),레고 비히클 캠페인 최대 20% 할인,최대 20% 할인 + 최대 10% 쿠폰,https://www.musinsa.com/content/1471046443735709362,https://image.msscdn.net/cms/v2/content/file_1772783565818_49361400_k5pvcs.jpg,"비히클 캠페인 특별 기획전 기간 : 3/6(금) 오전 11시 ~ 3/20(금) 23시 59분
레고 - 어른들 취미 라이프 스타일 타겟 
혜택 - 최대  20% 할인 + 최대 10% 쿠폰 적용  ",무신사글로벌패션
,12,592163,2026-03-16 1:00:00,2026-03-16 1:00:00,mixxo,미쏘 서지수 컬렉션,미쏘 서지수 컬렉션,미쏘 서지수 협업상품 발매,https://www.musinsa.com/content/1481206084777049984,https://image.msscdn.net/cms/v2/content/file_1773298183904_13208900_p3ew7g.jpg,,KAM
광고진행,12,594526,2026-03-16 1:00:00,2026-03-16 1:00:00,champion,챔피온 x 엔할리우드 한정 발매 ,챔피온 x 엔할리우드 한정 발매 ,챔피온 x 엔할리우드 한정 발매 ,https://www.musinsa.com/content/1481568830779839381,https://image.msscdn.net/cms/v2/content/file_1773388132446_26564100_9kg34o.jpg,,무신사유니섹스패션
광고진행,12,574686,2026-03-16 2:00:00,2026-03-16 2:00:00,notonlyfortoday,낫온리포투데이X임땡땡,낫온리포투데이×임땡땡 ,낫온리포투데이×임땡땡 체크 리버시블 후드집업 에디션 단독발매,https://www.musinsa.com/content/1480437074003260585,https://image.msscdn.net/cms/v2/content/file_1773298059205_9395400_8oofzl.jpg,,무신사유니섹스패션
광고진행,12,574978,2026-03-16 2:00:00,2026-03-16 2:00:00,madden,매든 X 굿펠로우 에디션,X 굿펠로우 무신사 에디션,X 굿펠로우 러닝크루 무신사 에디션,https://www.musinsa.com/brand/madden?gf=A,,,무신사유니섹스패션
광고진행,12,574995,2026-03-16 2:00:00,2026-03-16 2:00:00,discusathletic,디스커스 애슬레틱 X 김용지 무신사 에디션,X 김용지 무신사 에디션,X 김용지 무신사 에디션 발매,https://www.musinsa.com/brand/discusathletic/products?gf=A,,랜딩 링크 및 상품 번호 변경 예정,무신사유니섹스패션
,12,577049,2026-03-16 2:00:00,2026-03-16 2:00:00,banilaco, 바닐라코 화이트쿠션 AD론칭, 바닐라코 화이트쿠션 AD론칭, 바닐라코 화이트쿠션 AD론칭,https://www.musinsa.com/content/1467700976613558477,https://image.msscdn.net/cms/v2/content/file_1773019094548_370393699_luvp3g.jpg,,뷰티1
,12,577235,2026-03-16 2:00:00,2026-03-16 2:00:00,timberland,팀버랜드 목토 SMU 단독발매,팀버랜드 목토 고어텍스 ,프로모션 미진행,https://www.musinsa.com/brand/timberland?gf=A,,랜딩링크와 uid 추후 업데이트 예정 (현재 기재한 링크와 uid는 임시),무신사풋웨어
광고진행,12,577456,2026-03-16 2:00:00,2026-03-16 2:00:00,mimthewardrobe,밈더워드로브 x 쓰까르,밈더워드로브,밈더워드로브 X 쓰까르 에디션,https://www.musinsa.com/content/1480789950097554276,https://image.msscdn.net/cms/v2/content/file_1773298142920_10233400_hy0yu0.jpg,,무신사잡화
,12,577644,2026-03-16 2:00:00,2026-03-16 2:00:00,musinsawoman,"여울,미니피가 픽한 우먼 컨템포러리 신상 화제성 패키지","여울,미니피가 픽한 우먼 컨템포러리 신상","여울,미니피가 픽한 우먼 컨템포러리 신상",https://www.musinsa.com/content/,,,여성패션
광고진행,12,577650,2026-03-16 2:00:00,2026-03-16 2:00:00,브랜드ID,WELCOME : 헉슬리,WELCOME : 헉슬리,WELCOME : 헉슬리 (본사 입점 기념) 선인장 PDRN 한정 론칭,https://www.musinsa.com/content/1469204099995931507,https://image.msscdn.net/cms/v2/content/file_1773107043176_712096300_rowjei.jpg,,뷰티2
,12,577661,2026-03-16 2:00:00,2026-03-16 2:00:00,feev,피브 바운시 립 라이너 3컬러 단독 선 론칭,피브 바운시 립 라이너 3컬러 단독 선 론칭,단독 선 론칭 + 30% 쿠폰,https://www.musinsa.com/content/1469204225237851361,https://image.msscdn.net/cms/v2/content/file_1773122869736_245717000_04onvw.jpg,30% 쿠폰,뷰티2
